Image,Image_size,Data Size (bytes),Ratio,PSNR,SSIM,Data Integrity,Images Match
openstego_images/bike/bike_207.bmp,921654,36866,4,56.10169611783355,0.9990193073405059,True,True
openstego_images/bike/bike_330.bmp,921654,9216,1,62.11609818966606,0.9997692538101002,True,True
openstego_images/bike/bike_330.bmp,921654,18433,2,59.10220163997722,0.9995430152216409,True,True
openstego_images/bike/bike_330.bmp,921654,27649,3,57.34178021164779,0.9993226518775881,True,True
openstego_images/bike/bike_330.bmp,921654,36866,4,56.08780755237858,0.9991039868108919,True,True
openstego_images/bike/bike_365.bmp,921654,9216,1,62.07804315059482,0.9995255305178242,True,True
openstego_images/bike/bike_365.bmp,921654,18433,2,59.08514370438301,0.9990604247511149,True,True
openstego_images/bike/bike_365.bmp,921654,27649,3,57.33883407115276,0.9986051036705789,True,True
openstego_images/bike/bike_365.bmp,921654,36866,4,56.09163647882952,0.9981565851904902,True,True
openstego_images/bike/bike_089.bmp,921654,9216,1,62.08600240917484,0.999822497734051,True,True
openstego_images/bike/bike_089.bmp,921654,18433,2,59.07628826825306,0.9996475550916802,True,True
openstego_images/bike/bike_089.bmp,921654,27649,3,57.32104264062555,0.9994755067453406,True,True
openstego_images/bike/bike_089.bmp,921654,36866,4,56.073992607158594,0.9993082803474854,True,True
openstego_images/bike/bike_252.bmp,921654,9216,1,62.06741456060769,0.9998156171029002,True,True
openstego_images/bike/bike_252.bmp,921654,18433,2,59.062250454595635,0.9996348183124876,True,True
openstego_images/bike/bike_252.bmp,921654,27649,3,57.30507684659937,0.9994595354373111,True,True
openstego_images/bike/bike_252.bmp,921654,36866,4,56.062181921169184,0.9992891758066502,True,True
openstego_images/bike/bike_307.bmp,921654,9216,1,62.11161764456354,0.9995647678528558,True,True
openstego_images/bike/bike_307.bmp,921654,18433,2,59.094664359102296,0.9991356931716973,True,True
openstego_images/bike/bike_307.bmp,921654,27649,3,57.33522286612779,0.9987162859306706,True,True
openstego_images/bike/bike_307.bmp,921654,36866,4,56.083717277357024,0.9983046023534973,True,True
openstego_images/bike/bike_363.bmp,921654,9216,1,62.08846336638257,0.9996182730432719,True,True
openstego_images/bike/bike_363.bmp,921654,18433,2,59.09931472911328,0.9992471882169557,True,True
openstego_images/bike/bike_363.bmp,921654,27649,3,57.335732962961615,0.9988800763648421,True,True
openstego_images/bike/bike_363.bmp,921654,36866,4,56.087012736998425,0.9985214843067522,True,True
openstego_images/bike/bike_275.bmp,921654,9216,1,62.1109106124384,0.9999246144264505,True,True
openstego_images/bike/bike_275.bmp,921654,18433,2,59.08074305197041,0.999849492994438,True,True
openstego_images/bike/bike_275.bmp,921654,27649,3,57.323663668235916,0.9997771369205338,True,True
openstego_images/bike/bike_275.bmp,921654,36866,4,56.073757839108104,0.99970524469888,True,True
openstego_images/bike/bike_006.bmp,921654,9216,1,62.07593872740392,0.9997117894159034,True,True
openstego_images/bike/bike_006.bmp,921654,18433,2,59.074004033674974,0.9994299577602791,True,True
openstego_images/bike/bike_006.bmp,921654,27649,3,57.319908656314915,0.999153229918489,True,True
openstego_images/bike/bike_006.bmp,921654,36866,4,56.08024797826148,0.9988846682490315,True,True
openstego_images/bike/bike_085.bmp,921654,9216,1,62.1040818963216,0.9998944219768334,True,True
openstego_images/bike/bike_085.bmp,921654,18433,2,59.100669570746184,0.9997933312012087,True,True
openstego_images/bike/bike_085.bmp,921654,27649,3,57.3302035707768,0.9996926539812873,True,True
openstego_images/bike/bike_085.bmp,921654,36866,4,56.077926859765064,0.9995974826722115,True,True
openstego_images/bike/bike_193.bmp,921654,9216,1,62.11114627702423,0.9997378273182694,True,True
openstego_images/bike/bike_193.bmp,921654,18433,2,59.09219403640507,0.9994811713996676,True,True
openstego_images/bike/bike_193.bmp,921654,27649,3,57.33392827394691,0.9992300359994207,True,True
openstego_images/bike/bike_193.bmp,921654,36866,4,56.08680669749427,0.9989837736498361,True,True
openstego_images/bike/bike_266.bmp,921654,9216,1,62.09432840727373,0.9998079839182239,True,True
openstego_images/bike/bike_266.bmp,921654,18433,2,59.072774558660875,0.9996223587317364,True,True
openstego_images/bike/bike_266.bmp,921654,27649,3,57.31756342149619,0.9994406731318376,True,True
openstego_images/bike/bike_266.bmp,921654,36866,4,56.07032580561838,0.9992621757476812,True,True
openstego_images/bike/bike_212.bmp,921654,9216,1,62.120819552112934,0.9998451316720764,True,True
openstego_images/bike/bike_212.bmp,921654,18433,2,59.10644711608643,0.999692181055972,True,True
openstego_images/bike/bike_212.bmp,921654,27649,3,57.34378472938563,0.9995413792623845,True,True
openstego_images/bike/bike_212.bmp,921654,36866,4,56.09499693314345,0.9993956407384877,True,True
openstego_images/bike/bike_039.bmp,921654,9216,1,62.07406898469114,0.9996917651836875,True,True
openstego_images/bike/bike_039.bmp,921654,18433,2,59.064002701873406,0.999391207595299,True,True
openstego_images/bike/bike_039.bmp,921654,27649,3,57.30706449115543,0.9990975590826606,True,True
openstego_images/bike/bike_039.bmp,921654,36866,4,56.06405541954964,0.9988112282007129,True,True
openstego_images/bike/bike_032.bmp,921654,9216,1,62.08061660896243,0.999791924586332,True,True
openstego_images/bike/bike_032.bmp,921654,18433,2,59.06856185621849,0.9995888594304826,True,True
openstego_images/bike/bike_032.bmp,921654,27649,3,57.31393080850513,0.9993890204011802,True,True
openstego_images/bike/bike_032.bmp,921654,36866,4,56.06648631711069,0.9991945375100126,True,True
openstego_images/bike/bike_050.bmp,921654,9216,1,62.06613154637743,0.9998316433041858,True,True
openstego_images/bike/bike_050.bmp,921654,18433,2,59.08027391212616,0.9996679461906736,True,True
openstego_images/bike/bike_050.bmp,921654,27649,3,57.32871458350076,0.9995077602759906,True,True
openstego_images/bike/bike_050.bmp,921654,36866,4,56.089250366746015,0.9993530265550835,True,True
openstego_images/bike/bike_038.bmp,921654,9216,1,62.10067156052263,0.9995886306384807,True,True
openstego_images/bike/bike_038.bmp,921654,18433,2,59.09831359601205,0.99918661066796,True,True
openstego_images/bike/bike_038.bmp,921654,27649,3,57.340522947246,0.9987951953004043,True,True
openstego_images/bike/bike_038.bmp,921654,36866,4,56.08927981692873,0.9984095556291269,True,True
openstego_images/bike/bike_179.bmp,921654,9216,1,62.116924057660924,0.9997372704289775,True,True
openstego_images/bike/bike_179.bmp,921654,18433,2,59.10332157092163,0.9994808663423251,True,True
openstego_images/bike/bike_179.bmp,921654,27649,3,57.3383236099723,0.9992309150676474,True,True
openstego_images/bike/bike_179.bmp,921654,36866,4,56.08863195903673,0.998986064428249,True,True
openstego_images/bike/bike_066.bmp,921654,9216,1,62.05378734074233,0.9997535987806762,True,True
openstego_images/bike/bike_066.bmp,921654,18433,2,59.05798960376647,0.9995146824514695,True,True
openstego_images/bike/bike_066.bmp,921654,27649,3,57.29616312862254,0.9992784026575826,True,True
openstego_images/bike/bike_066.bmp,921654,36866,4,56.05098706321773,0.9990511724524928,True,True
openstego_images/bike/bike_248.bmp,921654,9216,1,62.08026559301405,0.9999353533219176,True,True
