Image,Image_size,Data Size (bytes),Ratio,PSNR,SSIM,Data Integrity,Images Match
steghide_images/cars/carsgraz_256.bmp,921654,9216,1,51.5929331488711,0.9958108633989132,True,True
steghide_images/cars/carsgraz_256.bmp,921654,18433,2,49.22415724307779,0.9928095663133981,True,True
steghide_images/cars/carsgraz_256.bmp,921654,27649,3,47.801032036170554,0.9900045186789245,True,True
steghide_images/cars/carsgraz_256.bmp,921654,36866,4,46.71628886244521,0.9874561190310999,True,True
steghide_images/cars/carsgraz_257.bmp,921654,9216,1,53.42619845433531,0.9975039029763186,True,True
steghide_images/cars/carsgraz_257.bmp,921654,18433,2,50.93432990713288,0.995609069458196,True,True
steghide_images/cars/carsgraz_257.bmp,921654,27649,3,49.39624275125345,0.9938178978448349,True,True
steghide_images/cars/carsgraz_257.bmp,921654,36866,4,48.32880149470292,0.9921886719222822,True,True
steghide_images/cars/carsgraz_343.bmp,921654,9216,1,52.18591654670596,0.998381227485253,True,True
steghide_images/cars/carsgraz_343.bmp,921654,18433,2,50.314114536715984,0.9974212766787098,True,True
steghide_images/cars/carsgraz_343.bmp,921654,27649,3,49.08291935070511,0.996548254459959,True,True
steghide_images/cars/carsgraz_343.bmp,921654,36866,4,48.12803360297329,0.9956426060476371,True,True
steghide_images/cars/carsgraz_204.bmp,921654,9216,1,53.59638255079315,0.9992652139582887,True,True
steghide_images/cars/carsgraz_204.bmp,921654,18433,2,51.73567500271559,0.9988591461506999,True,True
steghide_images/cars/carsgraz_204.bmp,921654,27649,3,50.48781447751817,0.9984728142114528,True,True
steghide_images/cars/carsgraz_204.bmp,921654,36866,4,49.5440820869494,0.9981016498162956,True,True
steghide_images/cars/carsgraz_302.bmp,921654,9216,1,51.03870413465424,0.9960215433089631,True,True
steghide_images/cars/carsgraz_302.bmp,921654,18433,2,48.54999598443554,0.9929024019126329,True,True
steghide_images/cars/carsgraz_302.bmp,921654,27649,3,47.10967484642416,0.9901914321588562,True,True
steghide_images/cars/carsgraz_302.bmp,921654,36866,4,45.93163081641427,0.9872808196545556,True,True
steghide_images/cars/carsgraz_024.bmp,921654,9216,1,53.10569966887889,0.997004834634339,True,True
steghide_images/cars/carsgraz_024.bmp,921654,18433,2,50.49419247493464,0.994615868374658,True,True
steghide_images/cars/carsgraz_024.bmp,921654,27649,3,48.917394104378616,0.9923761584308256,True,True
steghide_images/cars/carsgraz_024.bmp,921654,36866,4,47.68458864246072,0.9900185346777635,True,True
steghide_images/cars/carsgraz_272.bmp,921654,9216,1,53.61062197203603,0.999222865965986,True,True
steghide_images/cars/carsgraz_272.bmp,921654,18433,2,51.56627365679971,0.9987811009817645,True,True
steghide_images/cars/carsgraz_272.bmp,921654,27649,3,50.26832964735754,0.99833218525763,True,True
steghide_images/cars/carsgraz_272.bmp,921654,36866,4,49.31770390551108,0.997954558760303,True,True
steghide_images/cars/carsgraz_215.bmp,921654,9216,1,53.863365423459165,0.9982012756844063,True,True
steghide_images/cars/carsgraz_215.bmp,921654,18433,2,51.578118333503994,0.996989990703289,True,True
steghide_images/cars/carsgraz_215.bmp,921654,27649,3,50.06992435636682,0.9957499913637987,True,True
steghide_images/cars/carsgraz_215.bmp,921654,36866,4,48.968909582903805,0.9945814036059776,True,True
steghide_images/dogs/dog.37.bmp,445254,4452,1,50.34948621007054,0.9949491657574757,True,True
steghide_images/dogs/dog.37.bmp,445254,8905,2,48.18877279092473,0.9915850295753893,True,True
steghide_images/dogs/dog.37.bmp,445254,13357,3,46.97271803459911,0.98898387197643,True,True
steghide_images/dogs/dog.37.bmp,445254,17810,4,46.1255101329591,0.9868994225812635,True,True
steghide_images/dogs/dog.51.bmp,650054,6500,1,53.25518562183624,0.9978965262516555,True,True
steghide_images/dogs/dog.51.bmp,650054,13001,2,51.24745499843235,0.9966608324300208,True,True
steghide_images/dogs/dog.51.bmp,650054,19501,3,50.02021602843435,0.9955766783783421,True,True
steghide_images/dogs/dog.51.bmp,650054,26002,4,48.970971606439804,0.9944198539648202,True,True
steghide_images/dogs/dog.57.bmp,363254,3632,1,51.65696311129108,0.9960638199403665,True,True
steghide_images/dogs/dog.57.bmp,363254,7265,2,49.2947062380162,0.9931639123896957,True,True
steghide_images/dogs/dog.57.bmp,363254,10897,3,47.859130808083506,0.9905628243186276,True,True
steghide_images/dogs/dog.57.bmp,363254,14530,4,46.90382682888779,0.9884336295649728,True,True
steghide_images/dogs/dog.145.bmp,562554,5625,1,52.983283077230595,0.9969347703747254,True,True
steghide_images/dogs/dog.145.bmp,562554,11251,2,50.66338380597401,0.9947978011649211,True,True
steghide_images/dogs/dog.145.bmp,562554,16876,3,49.13539340478431,0.9927142635153899,True,True
steghide_images/dogs/dog.145.bmp,562554,22502,4,48.17718952170475,0.9910682052130464,True,True
steghide_images/dogs/dog.63.bmp,600850,6008,1,52.47068016297709,0.999090691517507,True,True
steghide_images/dogs/dog.63.bmp,600850,12017,2,50.67336140336009,0.9986386787046518,True,True
steghide_images/dogs/dog.63.bmp,600850,18025,3,49.54538588051109,0.9982310230232597,True,True
steghide_images/dogs/dog.63.bmp,600850,24034,4,48.74118942659682,0.9978554578906834,True,True
steghide_images/dogs/dog.32.bmp,562554,5625,1,53.049572858934525,0.997824137429766,True,True
steghide_images/dogs/dog.32.bmp,562554,11251,2,50.9101824313679,0.9964963681327227,True,True
steghide_images/dogs/dog.32.bmp,562554,16876,3,49.62283436545534,0.9953469402369297,True,True
steghide_images/dogs/dog.32.bmp,562554,22502,4,48.676589238908676,0.9942660042666615,True,True
steghide_images/dogs/dog.167.bmp,517014,5170,1,51.02528395551242,0.9954007680824444,True,True
steghide_images/dogs/dog.167.bmp,517014,10340,2,48.5109626459618,0.9918347435481337,True,True
steghide_images/dogs/dog.167.bmp,517014,15510,3,47.10305947338738,0.9888794932637439,True,True
steghide_images/dogs/dog.167.bmp,517014,20680,4,45.96062026768969,0.9858263278251499,True,True
steghide_images/dogs/dog.45.bmp,408374,4083,1,50.30237270380192,0.9972461035709066,True,True
steghide_images/dogs/dog.45.bmp,408374,8167,2,48.634942531656186,0.9958122824260517,True,True
steghide_images/dogs/dog.45.bmp,408374,12251,3,47.62406867231884,0.9947599102332911,True,True
steghide_images/dogs/dog.45.bmp,408374,16334,4,46.854444581166064,0.993681898979029,True,True
steghide_images/dogs/dog.105.bmp,113206,1132,1,48.08237020230014,0.9958094257035933,True,True
steghide_images/dogs/dog.105.bmp,113206,2264,2,46.40486441274105,0.9937745483325563,True,True
steghide_images/dogs/dog.105.bmp,113206,3396,3,45.325659729187365,0.9919553186413124,True,True
steghide_images/dogs/dog.105.bmp,113206,4528,4,44.75779242548457,0.9907731483462262,True,True
steghide_images/dogs/dog.123.bmp,561054,5610,1,51.554587629414286,0.9971509300675017,True,True
steghide_images/dogs/dog.123.bmp,561054,11221,2,49.45897624246847,0.995363893734039,True,True
steghide_images/dogs/dog.123.bmp,561054,16831,3,48.13284008337564,0.9937544792819316,True,True
steghide_images/dogs/dog.123.bmp,561054,22442,4,47.28662126154547,0.9923898486330874,True,True
steghide_images/dogs/dog.53.bmp,317250,3172,1,51.440553899209064,0.9988215381552544,True,True
steghide_images/dogs/dog.53.bmp,317250,6345,2,49.663798341772754,0.9982834286684438,True,True
steghide_images/dogs/dog.53.bmp,317250,9517,3,48.49279615915929,0.9977994556629596,True,True
steghide_images/dogs/dog.53.bmp,317250,12690,4,47.746559450505444,0.9973916649225879,True,True
steghide_images/dogs/dog.56.bmp,736578,7365,1,50.42941676759702,0.9937682686008685,True,True
steghide_images/dogs/dog.56.bmp,736578,14731,2,47.590996511330275,0.9881361902640902,True,True
steghide_images/dogs/dog.56.bmp,736578,22097,3,46.00048570415201,0.9833933319545017,True,True
steghide_images/dogs/dog.56.bmp,736578,29463,4,44.89638385931029,0.9791396012989577,True,True
steghide_images/dogs/dog.25.bmp,562554,5625,1,52.53489534919837,0.9975852597289178,True,True
steghide_images/dogs/dog.25.bmp,562554,11251,2,50.72913583676736,0.9963528065414144,True,True
steghide_images/dogs/dog.25.bmp,562554,16876,3,49.58608940593068,0.9952658262604346,True,True
steghide_images/dogs/dog.25.bmp,562554,22502,4,48.73801487998408,0.9942300250896884,True,True
steghide_images/dogs/dog.1.bmp,491070,4910,1,51.909583715134566,0.9976362213962492,True,True
steghide_images/dogs/dog.1.bmp,491070,9821,2,49.60592302883416,0.9959052253594384,True,True
steghide_images/dogs/dog.1.bmp,491070,14732,3,48.31684479227568,0.9946263359031583,True,True
steghide_images/dogs/dog.1.bmp,491070,19642,4,47.3851833038576,0.993412837870096,True,True
steghide_images/dogs/dog.173.bmp,499554,4995,1,50.20538645590179,0.9987282327832719,True,True
steghide_images/dogs/dog.173.bmp,499554,9991,2,48.76012491044289,0.9982016005256926,True,True
steghide_images/dogs/dog.173.bmp,499554,14986,3,47.88016534956233,0.9978241547549004,True,True
steghide_images/dogs/dog.173.bmp,499554,19982,4,47.1315167012185,0.9973667091012338,True,True
steghide_images/dogs/dog.121.bmp,501054,5010,1,51.97670067734108,0.9994331801390343,True,True
steghide_images/dogs/dog.121.bmp,501054,10021,2,50.25518081678668,0.9991598938474056,True,True
steghide_images/dogs/dog.121.bmp,501054,15031,3,49.089124778335645,0.9989112012882299,True,True
steghide_images/dogs/dog.121.bmp,501054,20042,4,48.26372975263736,0.9986832731115944,True,True
steghide_images/dogs/dog.73.bmp,204354,2043,1,49.68651035626085,0.9968181052540598,True,True
steghide_images/dogs/dog.73.bmp,204354,4087,2,47.8460715973562,0.9952497316581038,True,True
steghide_images/dogs/dog.73.bmp,204354,6130,3,46.65389911283838,0.993705129032386,True,True
steghide_images/dogs/dog.73.bmp,204354,8174,4,45.933920358481394,0.9927388432920045,True,True
steghide_images/dogs/dog.199.bmp,445014,4450,1,53.229533672747024,0.996608795735404,True,True
steghide_images/dogs/dog.199.bmp,445014,8900,2,50.99105508650689,0.9944582214137173,True,True
steghide_images/dogs/dog.199.bmp,445014,13350,3,49.450510853940834,0.9922172210634791,True,True
steghide_images/dogs/dog.199.bmp,445014,17800,4,48.388930424726,0.990234297156225,True,True
steghide_images/dogs/dog.140.bmp,397554,3975,1,50.247305266608286,0.9947447134197586,True,True
steghide_images/dogs/dog.140.bmp,397554,7951,2,48.01711561950153,0.9913244286605744,True,True
steghide_images/dogs/dog.140.bmp,397554,11926,3,46.52689229793667,0.987788176301966,True,True
steghide_images/dogs/dog.140.bmp,397554,15902,4,45.51539500890402,0.984644769912219,True,True
steghide_images/dogs/dog.60.bmp,408630,4086,1,49.93875025262426,0.9947380089693928,True,True
steghide_images/dogs/dog.60.bmp,408630,8172,2,47.710413056123485,0.9911901663099814,True,True
steghide_images/dogs/dog.60.bmp,408630,12258,3,46.37674179495099,0.9881254022802154,True,True
steghide_images/dogs/dog.60.bmp,408630,16345,4,45.30401800708752,0.9848638711963358,True,True
steghide_images/dogs/dog.182.bmp,39726,397,1,46.63511324154981,0.9981474551589047,True,True
steghide_images/dogs/dog.182.bmp,39726,794,2,44.31724986771609,0.9970353200176287,True,True
steghide_images/dogs/dog.182.bmp,39726,1191,3,43.12938544822486,0.9959392850675902,True,True
"Error processing original_images_BMP/dogs/dog.182.bmp: steghide: the cover file is too short to embed the data.
",39726,1589,4,0,0,False,False
steghide_images/dogs/dog.14.bmp,579054,5790,1,52.947778577379346,0.9987596336241262,True,True
steghide_images/dogs/dog.14.bmp,579054,11581,2,49.90029805082763,0.9976698657435242,True,True
steghide_images/dogs/dog.14.bmp,579054,17371,3,48.691375680438796,0.9969226247290831,True,True
steghide_images/dogs/dog.14.bmp,579054,23162,4,47.58823308737209,0.99617909803849,True,True
steghide_images/dogs/dog.103.bmp,649554,6495,1,51.75804086429696,0.9953735597393564,True,True
steghide_images/dogs/dog.103.bmp,649554,12991,2,49.537876324699624,0.9923539217078732,True,True
steghide_images/dogs/dog.103.bmp,649554,19486,3,48.06039103956717,0.9893423358470413,True,True
steghide_images/dogs/dog.103.bmp,649554,25982,4,46.96989719766275,0.9864836788796284,True,True
steghide_images/dogs/dog.195.bmp,395202,3952,1,51.95649602922295,0.9988203479695986,True,True
steghide_images/dogs/dog.195.bmp,395202,7904,2,50.26234358846641,0.9982729713103818,True,True
steghide_images/dogs/dog.195.bmp,395202,11856,3,49.15118273547848,0.9977650746123515,True,True
steghide_images/dogs/dog.195.bmp,395202,15808,4,48.35890818684615,0.9973446308755344,True,True
steghide_images/dogs/dog.93.bmp,562554,5625,1,51.293961905003144,0.9950091709813638,True,True
steghide_images/dogs/dog.93.bmp,562554,11251,2,48.86451565265241,0.99140415445815,True,True
steghide_images/dogs/dog.93.bmp,562554,16876,3,47.49664682370014,0.9883842046651617,True,True
steghide_images/dogs/dog.93.bmp,562554,22502,4,46.38996135114759,0.985185195032691,True,True
steghide_images/dogs/dog.76.bmp,95514,955,1,49.48347158362141,0.9952281176961512,True,True
steghide_images/dogs/dog.76.bmp,95514,1910,2,47.893153989510196,0.9931161743641601,True,True
steghide_images/dogs/dog.76.bmp,95514,2865,3,46.89992015756683,0.9913254254523426,True,True
steghide_images/dogs/dog.76.bmp,95514,3820,4,46.12832954452878,0.9896226440309123,True,True
steghide_images/dogs/dog.82.bmp,694554,6945,1,52.09293196628082,0.9978542043395829,True,True
steghide_images/dogs/dog.82.bmp,694554,13891,2,49.992012162741446,0.9965062487621029,True,True
steghide_images/dogs/dog.82.bmp,694554,20836,3,48.65200805703023,0.9952164639259479,True,True
steghide_images/dogs/dog.82.bmp,694554,27782,4,47.63874063369017,0.9939491787007633,True,True
steghide_images/dogs/dog.114.bmp,561054,5610,1,50.98148740719829,0.9985119318616945,True,True
steghide_images/dogs/dog.114.bmp,561054,11221,2,49.410623129064405,0.9976908420265546,True,True
steghide_images/dogs/dog.114.bmp,561054,16831,3,48.3810098602752,0.9970689369755573,True,True
steghide_images/dogs/dog.114.bmp,561054,22442,4,47.666526698028946,0.9964995778562354,True,True
steghide_images/dogs/dog.137.bmp,562554,5625,1,52.30867665146505,0.996906814135999,True,True
steghide_images/dogs/dog.137.bmp,562554,11251,2,50.065729279676106,0.9948549758145869,True,True
steghide_images/dogs/dog.137.bmp,562554,16876,3,48.78151680702797,0.9931172615772695,True,True
steghide_images/dogs/dog.137.bmp,562554,22502,4,47.81756913877136,0.9915297417239746,True,True
steghide_images/dogs/dog.119.bmp,336054,3360,1,49.18540139382255,0.997236293968554,True,True
steghide_images/dogs/dog.119.bmp,336054,6721,2,47.70201447030807,0.9958678319635901,True,True
steghide_images/dogs/dog.119.bmp,336054,10081,3,46.77726187179828,0.9949316877249598,True,True
steghide_images/dogs/dog.119.bmp,336054,13442,4,46.09697753408665,0.9939872943268492,True,True
steghide_images/dogs/dog.154.bmp,264234,2642,1,51.42003641092426,0.9970051464488986,True,True
steghide_images/dogs/dog.154.bmp,264234,5284,2,49.57487979502433,0.9953185124172972,True,True
steghide_images/dogs/dog.154.bmp,264234,7927,3,47.95399730962402,0.9927480524824412,True,True
steghide_images/dogs/dog.154.bmp,264234,10569,4,47.163610860820036,0.9914140155326131,True,True
steghide_images/dogs/dog.86.bmp,57594,575,1,47.43330980703628,0.9979027095084847,True,True
steghide_images/dogs/dog.86.bmp,57594,1151,2,45.919848617966124,0.9971005048288436,True,True
steghide_images/dogs/dog.86.bmp,57594,1727,3,45.35733805768584,0.9965675640918973,True,True
steghide_images/dogs/dog.86.bmp,57594,2303,4,44.563445487395335,0.9958653559016352,True,True
steghide_images/dogs/dog.190.bmp,562554,5625,1,51.910918836084804,0.996123182642961,True,True
steghide_images/dogs/dog.190.bmp,562554,11251,2,49.40983671818549,0.9931654215437131,True,True
steghide_images/dogs/dog.190.bmp,562554,16876,3,47.98897198834364,0.9906214476038038,True,True
steghide_images/dogs/dog.190.bmp,562554,22502,4,46.84392229592382,0.9881589020518633,True,True
steghide_images/dogs/dog.58.bmp,421554,4215,1,51.286425865653904,0.9986538403165414,True,True
steghide_images/dogs/dog.58.bmp,421554,8431,2,49.66434829569202,0.9979849430430948,True,True
steghide_images/dogs/dog.58.bmp,421554,12646,3,48.626669484533934,0.9973861288649175,True,True
steghide_images/dogs/dog.58.bmp,421554,16862,4,47.83738065269831,0.9967521042181439,True,True
steghide_images/dogs/dog.107.bmp,687054,6870,1,51.229977179877224,0.997301348701423,True,True
steghide_images/dogs/dog.107.bmp,687054,13741,2,49.62229434739072,0.9960113174637861,True,True
steghide_images/dogs/dog.107.bmp,687054,20611,3,48.53545495619717,0.9948738336418493,True,True
steghide_images/dogs/dog.107.bmp,687054,27482,4,47.766209684274436,0.9938020435165739,True,True
steghide_images/dogs/dog.11.bmp,41262,412,1,46.85553458708881,0.9983930878258725,True,True
steghide_images/dogs/dog.11.bmp,41262,825,2,44.078150668297866,0.9968712380166647,True,True
steghide_images/dogs/dog.11.bmp,41262,1237,3,42.70496701045302,0.9957331917912317,True,True
steghide_images/dogs/dog.11.bmp,41262,1650,4,42.10866448158124,0.9952212593456137,True,True
steghide_images/dogs/dog.77.bmp,309726,3097,1,50.95100836771551,0.997309648040594,True,True
steghide_images/dogs/dog.77.bmp,309726,6194,2,49.124625062423455,0.9957701235981967,True,True
steghide_images/dogs/dog.77.bmp,309726,9291,3,47.922244969750814,0.9942760150890422,True,True
steghide_images/dogs/dog.77.bmp,309726,12389,4,47.188023293318075,0.9933172702594982,True,True
steghide_images/dogs/dog.5.bmp,564054,5640,1,52.44588123637836,0.9986278090001997,True,True
steghide_images/dogs/dog.5.bmp,564054,11281,2,50.65870737264085,0.9979259248919318,True,True
steghide_images/dogs/dog.5.bmp,564054,16921,3,49.49251055123148,0.9972601073404653,True,True
steghide_images/dogs/dog.5.bmp,564054,22562,4,48.61571618622421,0.9967326124283535,True,True
steghide_images/dogs/dog.98.bmp,720054,7200,1,52.3256244992632,0.9982452342281274,True,True
steghide_images/dogs/dog.98.bmp,720054,14401,2,50.37423399691242,0.9971714512664783,True,True
steghide_images/dogs/dog.98.bmp,720054,21601,3,49.11860503718549,0.996146057511457,True,True
steghide_images/dogs/dog.98.bmp,720054,28802,4,48.21758278300534,0.9953349400559373,True,True
steghide_images/dogs/dog.41.bmp,230454,2304,1,48.89657761914077,0.9952573957689782,True,True
steghide_images/dogs/dog.41.bmp,230454,4609,2,46.899179404063496,0.9924475587518535,True,True
steghide_images/dogs/dog.41.bmp,230454,6913,3,45.64849286606347,0.9897642171875444,True,True
steghide_images/dogs/dog.41.bmp,230454,9218,4,44.99639069883575,0.9883536550763123,True,True
steghide_images/dogs/dog.35.bmp,236250,2362,1,49.26421013955527,0.9957682381196419,True,True
steghide_images/dogs/dog.35.bmp,236250,4725,2,47.73953295979499,0.9940161649073991,True,True
steghide_images/dogs/dog.35.bmp,236250,7087,3,46.60566253517233,0.9921638956104105,True,True
steghide_images/dogs/dog.35.bmp,236250,9450,4,45.916479065316864,0.990755130856226,True,True
steghide_images/dogs/dog.178.bmp,559554,5595,1,51.06213917643639,0.9986605553398843,True,True
steghide_images/dogs/dog.178.bmp,559554,11191,2,49.44648673262709,0.9980826622112628,True,True
steghide_images/dogs/dog.178.bmp,559554,16786,3,48.37801769676132,0.9975391430271131,True,True
steghide_images/dogs/dog.178.bmp,559554,22382,4,47.60769196813491,0.9970766143260761,True,True
steghide_images/dogs/dog.40.bmp,88310,883,1,47.6082614472504,0.9979998879947374,True,True
steghide_images/dogs/dog.40.bmp,88310,1766,2,45.97893102619021,0.9971223749472727,True,True
steghide_images/dogs/dog.40.bmp,88310,2649,3,44.936338529852435,0.9962089771230568,True,True
steghide_images/dogs/dog.40.bmp,88310,3532,4,44.37549927490964,0.9957475169705621,True,True
steghide_images/dogs/dog.27.bmp,562554,5625,1,51.215077520105936,0.9958414969293633,True,True
steghide_images/dogs/dog.27.bmp,562554,11251,2,49.024438385362984,0.9931697369164634,True,True
steghide_images/dogs/dog.27.bmp,562554,16876,3,47.521298200523816,0.9903845523343797,True,True
steghide_images/dogs/dog.27.bmp,562554,22502,4,46.50292676363187,0.9880618011839375,True,True
steghide_images/dogs/dog.185.bmp,648054,6480,1,53.03458901586175,0.9980743259625897,True,True
steghide_images/dogs/dog.185.bmp,648054,12961,2,51.01251009034708,0.9969625916602287,True,True
steghide_images/dogs/dog.185.bmp,648054,19441,3,49.688880448146776,0.9959178980990594,True,True
steghide_images/dogs/dog.185.bmp,648054,25922,4,48.77828968872228,0.9950459710893714,True,True
steghide_images/dogs/dog.33.bmp,562554,5625,1,51.51021878362043,0.9966764513206985,True,True
steghide_images/dogs/dog.33.bmp,562554,11251,2,49.31308936129933,0.994567843251437,True,True
steghide_images/dogs/dog.33.bmp,562554,16876,3,48.03481312891388,0.9928331892364034,True,True
steghide_images/dogs/dog.33.bmp,562554,22502,4,46.982420125989734,0.9910171701690208,True,True
steghide_images/dogs/dog.8.bmp,704054,7040,1,51.64120770786408,0.9981515140228461,True,True
steghide_images/dogs/dog.8.bmp,704054,14081,2,50.0404018741946,0.9973228415568111,True,True
steghide_images/dogs/dog.8.bmp,704054,21121,3,48.89046607964821,0.9964192682694115,True,True
steghide_images/dogs/dog.8.bmp,704054,28162,4,48.11576056834969,0.9957431576416665,True,True
steghide_images/dogs/dog.72.bmp,561054,5610,1,49.877688175584495,0.9937418592580837,True,True
steghide_images/dogs/dog.72.bmp,561054,11221,2,47.43667529351811,0.9892209982327324,True,True
steghide_images/dogs/dog.72.bmp,561054,16831,3,45.922858797941835,0.9848431362623158,True,True
steghide_images/dogs/dog.72.bmp,561054,22442,4,44.81216587444194,0.9808029794068164,True,True
steghide_images/dogs/dog.36.bmp,230454,2304,1,49.28446650577129,0.9953182141321987,True,True
steghide_images/dogs/dog.36.bmp,230454,4609,2,47.42243433025358,0.9927139733514346,True,True
steghide_images/dogs/dog.36.bmp,230454,6913,3,46.1374213857424,0.990361467838755,True,True
steghide_images/dogs/dog.36.bmp,230454,9218,4,45.13315305159299,0.9878846165802772,True,True
steghide_images/dogs/dog.6.bmp,732054,7320,1,52.88862518505556,0.997812343761332,True,True
steghide_images/dogs/dog.6.bmp,732054,14641,2,50.87048229723041,0.9965178216026929,True,True
steghide_images/dogs/dog.6.bmp,732054,21961,3,49.5682085153559,0.9953676301048496,True,True
steghide_images/dogs/dog.6.bmp,732054,29282,4,48.53812181813243,0.9941446903908352,True,True
steghide_images/dogs/dog.169.bmp,159318,1593,1,49.08740663675887,0.9944961595528358,True,True
steghide_images/dogs/dog.169.bmp,159318,3186,2,47.05067141919439,0.9912017544465476,True,True
steghide_images/dogs/dog.169.bmp,159318,4779,3,45.978220426821395,0.9888525035138788,True,True
steghide_images/dogs/dog.169.bmp,159318,6372,4,45.18818584664412,0.9866941214524628,True,True
steghide_images/dogs/dog.165.bmp,562554,5625,1,51.72599807284061,0.995859617586853,True,True
steghide_images/dogs/dog.165.bmp,562554,11251,2,49.20026668353863,0.9926740662277936,True,True
steghide_images/dogs/dog.165.bmp,562554,16876,3,47.67236714828367,0.989756643177933,True,True
steghide_images/dogs/dog.165.bmp,562554,22502,4,46.52278208467468,0.9868666865260328,True,True
steghide_images/dogs/dog.88.bmp,492054,4920,1,51.60387977936278,0.998491970138985,True,True
steghide_images/dogs/dog.88.bmp,492054,9841,2,49.959303468215,0.9977795026745698,True,True
steghide_images/dogs/dog.88.bmp,492054,14761,3,48.873732204037424,0.997111657099675,True,True
steghide_images/dogs/dog.88.bmp,492054,19682,4,48.155563519851455,0.9966357865049466,True,True
steghide_images/dogs/dog.102.bmp,559554,5595,1,51.63511754906934,0.9971396502839998,True,True
steghide_images/dogs/dog.102.bmp,559554,11191,2,49.783093137752985,0.9955784731403895,True,True
steghide_images/dogs/dog.102.bmp,559554,16786,3,48.60621662715963,0.9942230139478854,True,True
steghide_images/dogs/dog.102.bmp,559554,22382,4,47.76095985095136,0.9929897448083441,True,True
steghide_images/dogs/dog.18.bmp,225558,2255,1,52.31730334438314,0.9973171310930101,True,True
steghide_images/dogs/dog.18.bmp,225558,4511,2,50.02788423947497,0.9955601440443491,True,True
steghide_images/dogs/dog.18.bmp,225558,6766,3,48.75721932622092,0.9939533558586949,True,True
steghide_images/dogs/dog.18.bmp,225558,9022,4,47.75528560090612,0.9924638823659903,True,True
steghide_images/dogs/dog.160.bmp,360054,3600,1,53.16499035542975,0.9971959878581504,True,True
steghide_images/dogs/dog.160.bmp,360054,7201,2,50.71545041303524,0.9951658043040145,True,True
steghide_images/dogs/dog.160.bmp,360054,10801,3,49.25394449901632,0.9933551089017846,True,True
steghide_images/dogs/dog.160.bmp,360054,14402,4,48.33258753469622,0.9918215935645502,True,True
steghide_images/dogs/dog.142.bmp,146662,1466,1,50.0704724104693,0.9960612525321627,True,True
steghide_images/dogs/dog.142.bmp,146662,2933,2,48.13813643132165,0.99374330407411,True,True
steghide_images/dogs/dog.142.bmp,146662,4399,3,47.00095479418642,0.9915456970825675,True,True
steghide_images/dogs/dog.142.bmp,146662,5866,4,46.33928852481441,0.9902891005901163,True,True
steghide_images/dogs/dog.150.bmp,651054,6510,1,53.08673187331509,0.9987093844227054,True,True
steghide_images/dogs/dog.150.bmp,651054,13021,2,51.11902477387464,0.9979760170491784,True,True
steghide_images/dogs/dog.150.bmp,651054,19531,3,49.777220150811004,0.9972920798548964,True,True
steghide_images/dogs/dog.150.bmp,651054,26042,4,48.75755097886166,0.9965592790272827,True,True
steghide_images/dogs/dog.99.bmp,561054,5610,1,49.86282855630263,0.997459078139113,True,True
steghide_images/dogs/dog.99.bmp,561054,11221,2,47.70690177062058,0.9958225422158513,True,True
steghide_images/dogs/dog.99.bmp,561054,16831,3,46.42218053625363,0.9943995597167796,True,True
steghide_images/dogs/dog.99.bmp,561054,22442,4,45.48849010755761,0.9931001918763958,True,True
steghide_images/dogs/dog.28.bmp,373302,3733,1,53.67395010076885,0.999006046770293,True,True
steghide_images/dogs/dog.28.bmp,373302,7466,2,51.51114992150853,0.9983659992808073,True,True
steghide_images/dogs/dog.28.bmp,373302,11199,3,50.22949234985799,0.9978150247810459,True,True
steghide_images/dogs/dog.28.bmp,373302,14932,4,49.24903730848495,0.99726399972146,True,True
steghide_images/dogs/dog.64.bmp,630054,6300,1,50.498752129033086,0.9974791542976371,True,True
steghide_images/dogs/dog.64.bmp,630054,12601,2,48.748632533040265,0.9959640334355475,True,True
steghide_images/dogs/dog.64.bmp,630054,18901,3,47.68850664000568,0.9946331056193899,True,True
steghide_images/dogs/dog.64.bmp,630054,25202,4,46.839783201910905,0.9933073011592796,True,True
steghide_images/dogs/dog.148.bmp,496554,4965,1,51.1278980180238,0.9975068176765864,True,True
steghide_images/dogs/dog.148.bmp,496554,9931,2,49.1333036991349,0.9960877150943185,True,True
steghide_images/dogs/dog.148.bmp,496554,14896,3,47.833452056121786,0.9947459303657569,True,True
steghide_images/dogs/dog.148.bmp,496554,19862,4,46.883824554854,0.9933258296846209,True,True
steghide_images/dogs/dog.9.bmp,552054,5520,1,51.249750364120594,0.9971244918109554,True,True
steghide_images/dogs/dog.9.bmp,552054,11041,2,49.460016257741124,0.995570462923076,True,True
steghide_images/dogs/dog.9.bmp,552054,16561,3,48.43905103299913,0.9943445670052927,True,True
steghide_images/dogs/dog.9.bmp,552054,22082,4,47.60605291025972,0.9931770894884021,True,True
steghide_images/dogs/dog.166.bmp,348822,3488,1,52.49099731102069,0.9987680920531457,True,True
steghide_images/dogs/dog.166.bmp,348822,6976,2,50.555478490452245,0.9980429734334079,True,True
steghide_images/dogs/dog.166.bmp,348822,10464,3,49.418764497111766,0.9974501940766464,True,True
steghide_images/dogs/dog.166.bmp,348822,13952,4,48.46212831511502,0.9968227269045382,True,True
steghide_images/dogs/dog.194.bmp,214086,2140,1,51.10662417970515,0.9961904720062167,True,True
steghide_images/dogs/dog.194.bmp,214086,4281,2,48.98535259104367,0.9937932410746703,True,True
